Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/08/13 21:00:00,09/08/13 22:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/08/13 21:00:00,09/08/13 22:00:00,39
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/08/13 21:00:00,09/08/13 22:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/08/13 21:00:00,09/08/13 22:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/08/13 22:00:00,09/08/13 23:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/08/13 22:00:00,09/08/13 23:00:00,1573
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/08/13 22:00:00,09/08/13 23:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/08/13 22:00:00,09/08/13 23:00:00,40
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/08/13 22:00:00,09/08/13 23:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/08/13 22:00:00,09/08/13 23:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/08/13 23:00:00,09/09/13 00:00:00,1064
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/08/13 23:00:00,09/09/13 00:00:00,2505
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/08/13 23:00:00,09/09/13 00:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/08/13 23:00:00,09/09/13 00:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/08/13 23:00:00,09/09/13 00:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/08/13 23:00:00,09/09/13 00:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 00:00:00,09/09/13 01:00:00,1112
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 00:00:00,09/09/13 01:00:00,2460
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 00:00:00,09/09/13 01:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/09/13 00:00:00,09/09/13 01:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 00:00:00,09/09/13 01:00:00,44
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 00:00:00,09/09/13 01:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 00:00:00,09/09/13 01:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 01:00:00,09/09/13 02:00:00,8425
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 01:00:00,09/09/13 02:00:00,5579
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 01:00:00,09/09/13 02:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/09/13 01:00:00,09/09/13 02:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 01:00:00,09/09/13 02:00:00,34
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 01:00:00,09/09/13 02:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 01:00:00,09/09/13 02:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 02:00:00,09/09/13 03:00:00,1236
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 02:00:00,09/09/13 03:00:00,3142
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 02:00:00,09/09/13 03:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 02:00:00,09/09/13 03:00:00,36
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 02:00:00,09/09/13 03:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 02:00:00,09/09/13 03:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 03:00:00,09/09/13 04:00:00,684
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 03:00:00,09/09/13 04:00:00,1830
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 03:00:00,09/09/13 04:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 03:00:00,09/09/13 04:00:00,140
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 03:00:00,09/09/13 04:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 03:00:00,09/09/13 04:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 04:00:00,09/09/13 05:00:00,1312
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 04:00:00,09/09/13 05:00:00,3632
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 04:00:00,09/09/13 05:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 04:00:00,09/09/13 05:00:00,57
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 04:00:00,09/09/13 05:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 04:00:00,09/09/13 05:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 05:00:00,09/09/13 06:00:00,8577
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 05:00:00,09/09/13 06:00:00,6562
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 05:00:00,09/09/13 06:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 05:00:00,09/09/13 06:00:00,48
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 05:00:00,09/09/13 06:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 05:00:00,09/09/13 06:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 06:00:00,09/09/13 07:00:00,9404
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 06:00:00,09/09/13 07:00:00,9678
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 06:00:00,09/09/13 07:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 06:00:00,09/09/13 07:00:00,7494
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 06:00:00,09/09/13 07:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 06:00:00,09/09/13 07:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 07:00:00,09/09/13 08:00:00,2582
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 07:00:00,09/09/13 08:00:00,3731
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 07:00:00,09/09/13 08:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 07:00:00,09/09/13 08:00:00,45
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 07:00:00,09/09/13 08:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 07:00:00,09/09/13 08:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 08:00:00,09/09/13 09:00:00,4789
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 08:00:00,09/09/13 09:00:00,4728
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 08:00:00,09/09/13 09:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 08:00:00,09/09/13 09:00:00,59
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 08:00:00,09/09/13 09:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 08:00:00,09/09/13 09:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 09:00:00,09/09/13 10:00:00,960
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 09:00:00,09/09/13 10:00:00,2654
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 09:00:00,09/09/13 10:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 09:00:00,09/09/13 10:00:00,27
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 09:00:00,09/09/13 10:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 09:00:00,09/09/13 10:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 10:00:00,09/09/13 11:00:00,1140
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 10:00:00,09/09/13 11:00:00,2901
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 10:00:00,09/09/13 11:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 10:00:00,09/09/13 11:00:00,39
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 10:00:00,09/09/13 11:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 10:00:00,09/09/13 11:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 11:00:00,09/09/13 12:00:00,1604
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 11:00:00,09/09/13 12:00:00,2568
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 11:00:00,09/09/13 12:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 11:00:00,09/09/13 12:00:00,32
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 11:00:00,09/09/13 12:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 11:00:00,09/09/13 12:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 12:00:00,09/09/13 13:00:00,1064
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 12:00:00,09/09/13 13:00:00,2078
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 12:00:00,09/09/13 13:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 12:00:00,09/09/13 13:00:00,40
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 12:00:00,09/09/13 13:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 12:00:00,09/09/13 13:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 13:00:00,09/09/13 14:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 13:00:00,09/09/13 14:00:00,1748
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 13:00:00,09/09/13 14:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 13:00:00,09/09/13 14:00:00,30
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 13:00:00,09/09/13 14:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 13:00:00,09/09/13 14:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 14:00:00,09/09/13 15:00:00,1084
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 14:00:00,09/09/13 15:00:00,2284
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 14:00:00,09/09/13 15:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 14:00:00,09/09/13 15:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 14:00:00,09/09/13 15:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 14:00:00,09/09/13 15:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 15:00:00,09/09/13 16:00:00,988
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 15:00:00,09/09/13 16:00:00,2954
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 15:00:00,09/09/13 16:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 15:00:00,09/09/13 16:00:00,47
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 15:00:00,09/09/13 16:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 15:00:00,09/09/13 16:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 16:00:00,09/09/13 17:00:00,1152
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 16:00:00,09/09/13 17:00:00,2772
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 16:00:00,09/09/13 17:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 16:00:00,09/09/13 17:00:00,50
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 16:00:00,09/09/13 17:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 16:00:00,09/09/13 17:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 17:00:00,09/09/13 18:00:00,1408
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 17:00:00,09/09/13 18:00:00,3658
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 17:00:00,09/09/13 18:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 17:00:00,09/09/13 18:00:00,41
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 17:00:00,09/09/13 18:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 17:00:00,09/09/13 18:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 18:00:00,09/09/13 19:00:00,87829
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 18:00:00,09/09/13 19:00:00,42753
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 18:00:00,09/09/13 19:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 18:00:00,09/09/13 19:00:00,71
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 18:00:00,09/09/13 19:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 18:00:00,09/09/13 19:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 19:00:00,09/09/13 20:00:00,988
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 19:00:00,09/09/13 20:00:00,3064
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 19:00:00,09/09/13 20:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 19:00:00,09/09/13 20:00:00,49
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 19:00:00,09/09/13 20:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 19:00:00,09/09/13 20:00:00,3
AmazonEC2,PublicIP-In,USW1-USE1-AWS-In-Bytes,,09/09/13 19:00:00,09/09/13 20:00:00,44
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 20:00:00,09/09/13 21:00:00,3823
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 20:00:00,09/09/13 21:00:00,4656
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 20:00:00,09/09/13 21:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 20:00:00,09/09/13 21:00:00,66
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 20:00:00,09/09/13 21:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 20:00:00,09/09/13 21:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 21:00:00,09/09/13 22:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 21:00:00,09/09/13 22:00:00,2530
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 21:00:00,09/09/13 22:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 21:00:00,09/09/13 22:00:00,27
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 21:00:00,09/09/13 22:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 21:00:00,09/09/13 22:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 22:00:00,09/09/13 23:00:00,11545
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 22:00:00,09/09/13 23:00:00,7462
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 22:00:00,09/09/13 23:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 22:00:00,09/09/13 23:00:00,61
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 22:00:00,09/09/13 23:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 22:00:00,09/09/13 23:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/09/13 23:00:00,09/10/13 00:00:00,1132
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/09/13 23:00:00,09/10/13 00:00:00,2913
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/09/13 23:00:00,09/10/13 00:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/09/13 23:00:00,09/10/13 00:00:00,26
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/09/13 23:00:00,09/10/13 00:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/09/13 23:00:00,09/10/13 00:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 00:00:00,09/10/13 01:00:00,836
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 00:00:00,09/10/13 01:00:00,1710
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 00:00:00,09/10/13 01:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/10/13 00:00:00,09/10/13 01:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 00:00:00,09/10/13 01:00:00,41
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 00:00:00,09/10/13 01:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 00:00:00,09/10/13 01:00:00,3
AmazonEC2,PublicIP-In,USW1-USW2-AWS-In-Bytes,,09/10/13 00:00:00,09/10/13 01:00:00,436
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 01:00:00,09/10/13 02:00:00,1216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 01:00:00,09/10/13 02:00:00,3190
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 01:00:00,09/10/13 02:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/10/13 01:00:00,09/10/13 02:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 01:00:00,09/10/13 02:00:00,31
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 01:00:00,09/10/13 02:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 01:00:00,09/10/13 02:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 02:00:00,09/10/13 03:00:00,1524
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 02:00:00,09/10/13 03:00:00,2856
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 02:00:00,09/10/13 03:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 02:00:00,09/10/13 03:00:00,44
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 02:00:00,09/10/13 03:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 02:00:00,09/10/13 03:00:00,3
AmazonEC2,PublicIP-In,USW1-USW2-AWS-In-Bytes,,09/10/13 02:00:00,09/10/13 03:00:00,441
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 03:00:00,09/10/13 04:00:00,1000
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 03:00:00,09/10/13 04:00:00,2160
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 03:00:00,09/10/13 04:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 03:00:00,09/10/13 04:00:00,140
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 03:00:00,09/10/13 04:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 03:00:00,09/10/13 04:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 04:00:00,09/10/13 05:00:00,876
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 04:00:00,09/10/13 05:00:00,2784
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 04:00:00,09/10/13 05:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 04:00:00,09/10/13 05:00:00,45
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 04:00:00,09/10/13 05:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 04:00:00,09/10/13 05:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 05:00:00,09/10/13 06:00:00,1444
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 05:00:00,09/10/13 06:00:00,3274
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 05:00:00,09/10/13 06:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 05:00:00,09/10/13 06:00:00,53
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 05:00:00,09/10/13 06:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 05:00:00,09/10/13 06:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 06:00:00,09/10/13 07:00:00,20010
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 06:00:00,09/10/13 07:00:00,1181555
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 06:00:00,09/10/13 07:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 06:00:00,09/10/13 07:00:00,8085
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 06:00:00,09/10/13 07:00:00,26
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 06:00:00,09/10/13 07:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 07:00:00,09/10/13 08:00:00,14572
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 07:00:00,09/10/13 08:00:00,1174391
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 07:00:00,09/10/13 08:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 07:00:00,09/10/13 08:00:00,32
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 07:00:00,09/10/13 08:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 07:00:00,09/10/13 08:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 08:00:00,09/10/13 09:00:00,1140
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 08:00:00,09/10/13 09:00:00,2646
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 08:00:00,09/10/13 09:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 08:00:00,09/10/13 09:00:00,40
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 08:00:00,09/10/13 09:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 08:00:00,09/10/13 09:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 09:00:00,09/10/13 10:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/10/13 09:00:00,09/10/13 10:00:00,2204
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/10/13 09:00:00,09/10/13 10:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/10/13 09:00:00,09/10/13 10:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/10/13 09:00:00,09/10/13 10:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/10/13 09:00:00,09/10/13 10:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/10/13 10:00:00,09/10/13 11:00:00,1140
